title,description,regular_cost_ex_gst,regular_cost_plus_gst,markdown_cost_ex_gst,markdown_cost_plus_gst,markdown_percent,stock_availability,product_page_url,primary_image_url,additional_image_urls,source_table_page,checked_at_utc,scrape_status
MRC X-3 Media Reactor,"3 litre – USA made, ready to use with most products on the market. Comes with threading tape and all pipes, foam etc",145.00,159.50,79.00,86.90,45.52,,https://daluawholesale.com.au/product/mrc-x-3-media-reactor/,https://daluawholesale.com.au/wp-content/uploads/2021/06/x3.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172088+00:00,ok
Pax Bellum Quick Disconnect N18,"Used for the N18 only. Allows quick disconnection of inlet and outlet without having to remove the pipe. *NOTE will not stop water flow, not a check valve",112.70,123.97,98.00,107.80,13.04,,https://daluawholesale.com.au/product/quick-disconnect/,https://daluawholesale.com.au/wp-content/uploads/2021/06/qds.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172198+00:00,ok
PAX BELLUM C36,"A powerhouse of nutrient removal of both nitrates and phosphates. Used as an external refugium. Much cleaner and easy to clean. Good for tanks 2,500 litres",2579.50,2837.45,2345.00,2579.50,9.09,,https://daluawholesale.com.au/product/pax-bellum-c36/,https://daluawholesale.com.au/wp-content/uploads/2021/06/c30-2.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172303+00:00,ok
PAX BELLUM C30,"A powerhouse of nutrient removal of both nitrates and phosphates. Used as an external refugium. Much cleaner and easy to clean. Good for tanks 1,500 litres",2116.40,2328.04,1924.00,2116.40,9.09,,https://daluawholesale.com.au/product/pax-bellum-c30/,https://daluawholesale.com.au/wp-content/uploads/2021/06/c30-2.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172406+00:00,ok
PAX BELLUM  N24,A powerhouse of nutrient removal of both nitrates and phosphates. Used as an external refugium. Much cleaner and easy to clean. Good for tanks 750 litres,1206.70,1327.37,1097.00,1206.70,9.09,,https://daluawholesale.com.au/product/pax-bellum-n24/,https://daluawholesale.com.au/wp-content/uploads/2021/06/c30-2.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172506+00:00,ok
20% off PAX BELLUM,Discount will be auto applied to your invoice! Just order like normal !,1.00,1.10,0.80,0.88,20.00,,https://daluawholesale.com.au/product/pax-bellum-n18/,https://daluawholesale.com.au/wp-content/uploads/2021/06/N18-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172608+00:00,ok
E-Marco Cement 2.2kg Bucket (GREY),Strongest hold and the easiest to work with for advanced style aquascapes,19.86,21.85,16.55,18.21,16.67,,https://daluawholesale.com.au/product/e-marco-cement-2-2kg-bucket/,https://daluawholesale.com.au/wp-content/uploads/2021/06/cem_600x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172735+00:00,ok
Marco Shelf Rock BOXED 18kg,"Boxed and available per kilo. The only real untouched, all natural shelf rock on the market.",308.77,339.65,262.46,288.71,15.00,,https://daluawholesale.com.au/product/marco-shelf-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/211575-brs-exb-reefsaver-shelfrock-cv7-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172841+00:00,ok
Marco Foundation Rock BOXED 18kg,Boxed and available per kilo. Precision cut for a perfectly flat one sided base.,219.35,241.29,186.45,205.10,15.00,,https://daluawholesale.com.au/product/marco-foundation-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/prime5-510x510-1.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.172946+00:00,ok
Marco Base Rock BOXED 18kg,Boxed and available per kilo. The biggest seller for marine and freshwater alike.,159.35,175.29,135.45,149.00,15.00,,https://daluawholesale.com.au/product/marco-base-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/BASEROCK_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173045+00:00,ok
REGEN KIT 250mL,Regenerate all of your Blue Life resins. Can regenerate 3 jars of resin per single jar of regen.,14.98,16.48,11.98,13.18,20.03,,https://daluawholesale.com.au/product/regen-kit-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/regen_web_400x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173146+00:00,ok
WATER SOFTENER FX 250mL,Regenerable resins that softens your water making it suitable for discus and softer water fish species. Treats 500 litre tanks and regenerable 6 times.,27.81,30.59,22.25,24.48,19.99,,https://daluawholesale.com.au/product/water-softener-fx-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/soft_web_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173253+00:00,ok
WATER SOFTENER FX 500mL,"Regenerable resins that softens your water making it suitable for discus and softer water fish species. Treats 1,000 litre tanks and regenerable 6 times.",40.63,44.69,32.50,35.75,20.01,,https://daluawholesale.com.au/product/water-softener-fx-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/soft_web_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173364+00:00,ok
PHOSPHATE FX 500mL,"Regenerable resins that remove phosphates. Our biggest seller. Suitable for both freshwater and marine tanks. Treats 1,000 litre tanks and regenerable 6 times.",55.56,61.12,44.45,48.90,20.00,,https://daluawholesale.com.au/product/phosphate-fx-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/014cab41946365072e48c9fdf1eae0da0124fa12_grande.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173468+00:00,ok
PHOSPHATE FX 250mL,Regenerable resins that remove phosphates. Our biggest seller. Suitable for both freshwater and marine tanks. Treats 500 litre tanks and regenerable 6 times.,36.05,39.66,28.84,31.72,20.00,,https://daluawholesale.com.au/product/phosphate-fx-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/81AuI9wXShL._AC_SL1500_.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173570+00:00,ok
ORGANIC FX 250mL,Regenerable resins that remove organics and toxins and increases ORP. For both freshwater and marine tanks. Treats 500 litre tanks and regenerable 6 times.,36.05,39.66,28.84,31.72,20.00,,https://daluawholesale.com.au/product/organic-fx-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/Organic-Fx-Media-100-Organic-Regenerable-Resin-Blue-Life-USA-250-mL-99.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173829+00:00,ok
ORGANIC FX 500mL,"Regenerable resins that remove organics and toxins and increases ORP. For both freshwater and marine tanks. Treats 1,000 litre tanks and regenerable 6 times.",55.56,61.12,44.45,48.90,20.00,,https://daluawholesale.com.au/product/organic-fx-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/1392.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.173949+00:00,ok
NITRATE FX 500mL,"Regenerable resins that remove nitrates. Huge seller for both freshwater and marine tanks. Treats 1,000 litre tanks and regenerable 6 times.",55.56,61.12,44.45,48.90,20.00,,https://daluawholesale.com.au/product/nitrate-fx-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/1397.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174056+00:00,ok
NITRATE FX 250mL,Regenerable resins that remove nitrates. Huge seller for both freshwater and marine tanks. Treats 500 litre tanks and regenerable 6 times.,36.05,39.66,28.84,31.72,20.00,,https://daluawholesale.com.au/product/nitrate-fx-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/Nitrate-Fx-Media-Advanced-Regenerable-Nitrate-Control-Blue-Life-USA-250-mL-99.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174159+00:00,ok
RED PHOSPHATE COMBO RX,Combination purchase of red cyano and phosphate rx solutions together.,45.54,50.09,33.45,36.80,26.55,,https://daluawholesale.com.au/product/cyano-phosphate-combo-rx/,https://daluawholesale.com.au/wp-content/uploads/2021/06/080e5d7c356521f8ffa60203b37ff77a2ff8a661_grande.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174261+00:00,ok
PHOSPHATE RX,Immediately lowers phosphates. Use in conjunction with a 10 micron filter sock and wet skimming.,34.56,38.02,27.65,30.42,19.99,,https://daluawholesale.com.au/product/phosphate-rx/,https://daluawholesale.com.au/wp-content/uploads/2021/06/phosphate.png,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174362+00:00,ok
AIPTASIA RX,"Now includes a needle and 2 heads. Point, squirt and kill aiptasia in it’s tracks",14.06,15.47,11.25,12.38,19.99,,https://daluawholesale.com.au/product/aiptasia-rx/,https://daluawholesale.com.au/wp-content/uploads/2021/06/Blue-Life-USA-Aiptasia-Rx-99_480x480.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174468+00:00,ok
"CLEAR FX PRO 1,800mL","Controls your nitrates, phosphates and organics. Good for tanks 1,000 litres",94.38,103.82,75.50,83.05,20.00,,https://daluawholesale.com.au/product/blue-life-clear-fx-pro-1800ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/clearfxpro_1024x1024.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174572+00:00,ok
BLUE LIFE CLEAR FX PRO 450mL,"Controls your nitrates, phosphates and organics. Good for tanks 300 litres",31.89,35.08,25.51,28.06,20.01,,https://daluawholesale.com.au/product/blue-life-clear-fx-pro-450ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/clearfxpro_1024x1024.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174692+00:00,ok
"FX REEF CARBON & ORGANIC SCAVENGER 1,800mL","Removes heavy amounts of organics with carbon and organic scavenger resins without lowering phosphates, increasing ORP and crystal clear water. Good for 1,000L tanks or more",94.38,103.82,75.50,83.05,20.00,,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger-1800ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174814+00:00,ok
FX REEF CARBON & ORGANIC SCAVENGER 450mL,"Removes heavy amounts of organics with carbon and organic scavenger resins without lowering phosphates, increasing ORP and crystal clear water. Good for 400 litre tanks or more",29.50,32.45,26.55,29.21,10.00,,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger-450ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.174925+00:00,ok
Coloured Frag Kit,"Including 4 acrylic bases and legs. Multiple heights and platforms. Round, coloured frag holders, reusable and colour coded to easily price your corals.",20.36,22.40,16.97,18.67,16.65,,https://daluawholesale.com.au/product/coloured-frag-kit/,https://daluawholesale.com.au/wp-content/uploads/2021/06/frag_clour_2_600x@2x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175030+00:00,ok
Filter Socks 10 Micron 4 inch,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,6.89,7.58,5.74,6.31,16.69,,https://daluawholesale.com.au/product/filter-socks-10-micron-4-inch/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175138+00:00,ok
Filter Socks 200 Micron 4 inch “MESH”,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,6.89,7.58,5.74,6.31,16.69,,https://daluawholesale.com.au/product/filter-socks-200-micron-4-inch-mesh/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175251+00:00,ok
Filter Socks 200 Micron 4 inch,There are no modifications required to your light. The visor mounting pin simply push-fits into the small screw holes along the bottom of the light.,6.89,7.58,5.74,6.31,16.69,,https://daluawholesale.com.au/product/filter-socks-200-micron-4-inch/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175358+00:00,ok
DALUA CORAL NUTRITION 500ML,"A blend of vitamins, fatty acids and aminos. Good for tanks 300 litres and less",17.11,18.82,15.55,17.11,9.12,,https://daluawholesale.com.au/product/dalua-coral-nutrition/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175460+00:00,ok
DALUA MAGNESIUM +TRACE 500ML,"MAGENSIUM at 20,000ppm Potassium and Boron at 20,000ppm. Good for tanks 300 litres and less",17.11,18.82,15.55,17.11,9.12,,https://daluawholesale.com.au/product/dalua-magnesium-trace/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175579+00:00,ok
DALUA CARBONATE +TRACE 500ML,"CARBONATE at 100,000ppm Iodine and Fluoride. Good for tanks 300 litres and less",17.11,18.82,15.55,17.11,9.12,,https://daluawholesale.com.au/product/dalua-carbonate-trace/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175832+00:00,ok
Great White GW-30,"3,000L max rating, DC controlled, whisper silent, inbuilt neck air silencer, plastic injection moulded. Huge seller",1092.94,1202.23,929.00,1021.90,15.00,,https://daluawholesale.com.au/product/gw-30-great-white-30-protein-skimmer-3000l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gwdcmain_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.175951+00:00,ok
Great White GW-17,"1,700L max rating, DC controlled, whisper silent, inbuilt neck air silencer, plastic injection moulded. Huge seller",692.94,762.23,589.00,647.90,15.00,,https://daluawholesale.com.au/product/gw-17-great-white-17-protein-skimmer-1700l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gwdcmain_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176059+00:00,ok
Great White GW-22,"2,200L max rating, DC controlled, whisper silent, inbuilt neck air silencer, plastic injection moulded. Huge seller",775.29,852.82,659.00,724.90,15.00,,https://daluawholesale.com.au/product/gw-22-great-white-22-protein-skimmer-2200l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gwdcmain_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176165+00:00,ok
Great White GW-12,"1,200L max rating, DC controlled, whisper silent, inbuilt neck air silencer, plastic injection moulded. Huge seller",434.12,477.53,369.00,405.90,15.00,,https://daluawholesale.com.au/product/gw-12-great-white-12-protein-skimmer/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gwdcmain_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176271+00:00,ok
Great White GW- 7,"700L max rating, DC controlled, whisper silent, inbuilt neck air silencer, plastic injection moulded. Huge seller",398.82,438.70,339.00,372.90,15.00,,https://daluawholesale.com.au/product/gw-7-great-white-7-protein-skimmer-700l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gwdcmain_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176378+00:00,ok
FX REEF CARBON & ORGANIC SCAVENGER 225mL,"Removes heavy amounts of organics with carbon and organic scavenger resins without lowering phosphates, increasing ORP and crystal clear water. Good for 200L tanks or more",23.56,25.92,18.85,20.74,19.99,,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176490+00:00,ok
CLEAR FX PRO 225mL,"Controls your nitrates, phosphates and organics. Good for tanks 200 litres",23.56,25.92,18.85,20.74,19.99,,https://daluawholesale.com.au/product/blue-life-clear-fx-pro-carbon-water-purifier/,https://daluawholesale.com.au/wp-content/uploads/2021/06/clearfxpro_1024x1024.jpeg,,https://daluawholesale.com.au/wp-json/wc/store/v1/products,2026-08-30T12:25:57.176593+00:00,ok
